   5.2588573e-03  -2.6331006e-02
   5.6668255e-03  -2.6330952e-02
   6.0747908e-03  -2.6330896e-02
   6.4827534e-03  -2.6330832e-02
   6.8907132e-03  -2.6330767e-02
   7.2986702e-03  -2.6330698e-02
   7.7066235e-03  -2.6330626e-02
   8.1145735e-03  -2.6330547e-02
   8.5225198e-03  -2.6330465e-02
   8.9304615e-03  -2.6330380e-02
   9.3384003e-03  -2.6330290e-02
   9.7463336e-03  -2.6330197e-02
   1.0154263e-02  -2.6330100e-02
   1.0562188e-02  -2.6329998e-02
   1.0970108e-02  -2.6329894e-02
   1.1378024e-02  -2.6329784e-02
   1.1785934e-02  -2.6329670e-02
   1.2193838e-02  -2.6329553e-02
   1.2601737e-02  -2.6329432e-02
   1.3009630e-02  -2.6329305e-02
   1.3417518e-02  -2.6329177e-02
   1.3825399e-02  -2.6329042e-02
   1.4233273e-02  -2.6328906e-02
   1.4641142e-02  -2.6328765e-02
   1.5049004e-02  -2.6328620e-02
   1.5456859e-02  -2.6328469e-02
   1.5864708e-02  -2.6328316e-02
   1.6272547e-02  -2.6328159e-02
   1.6680380e-02  -2.6327997e-02
   1.7088206e-02  -2.6327832e-02
   1.7496025e-02  -2.6327662e-02
   1.7903835e-02  -2.6327489e-02
   1.8311637e-02  -2.6327312e-02
   1.8719429e-02  -2.6327131e-02
   1.9127214e-02  -2.6326945e-02
   1.9534990e-02  -2.6326755e-02
   1.9942759e-02  -2.6326563e-02
   2.0350516e-02  -2.6326366e-02
   2.0758266e-02  -2.6326165e-02
   2.1166004e-02  -2.6325960e-02
   2.1573735e-02  -2.6325749e-02
   2.1981455e-02  -2.6325537e-02
   2.2389166e-02  -2.6325319e-02
   2.2796866e-02  -2.6325097e-02
   2.3204554e-02  -2.6324872e-02
   2.3612235e-02  -2.6324643e-02
   2.4019903e-02  -2.6324410e-02
   2.4427559e-02  -2.6324173e-02
   2.4835207e-02  -2.6323931e-02
  -2.6963193e-02  -2.5915010e-02
  -2.6555605e-02  -2.5915269e-02
  -2.6148003e-02  -2.5915522e-02
  -2.5740391e-02  -2.5915772e-02
  -2.5332766e-02  -2.5916019e-02
  -2.4925129e-02  -2.5916262e-02
  -2.4517482e-02  -2.5916500e-02
  -2.4109822e-02  -2.5916733e-02
  -2.3702152e-02  -2.5916964e-02
  -2.3294471e-02  -2.5917191e-02
  -2.2886781e-02  -2.5917413e-02
  -2.2479080e-02  -2.5917633e-02
  -2.2071367e-02  -2.5917847e-02
  -2.1663645e-02  -2.5918057e-02
  -2.1255914e-02  -2.5918264e-02
  -2.0848172e-02  -2.5918467e-02
  -2.0440422e-02  -2.5918666e-02
  -2.0032661e-02  -2.5918862e-02
  -1.9624891e-02  -2.5919052e-02
  -1.9217113e-02  -2.5919240e-02
  -1.8809326e-02  -2.5919423e-02
  -1.8401532e-02  -2.5919603e-02
  -1.7993728e-02  -2.5919778e-02
  -1.7585915e-02  -2.5919950e-02
  -1.7178094e-02  -2.5920117e-02
  -1.6770266e-02  -2.5920281e-02
  -1.6362431e-02  -2.5920440e-02
  -1.5954588e-02  -2.5920596e-02
  -1.5546737e-02  -2.5920749e-02
  -1.5138880e-02  -2.5920896e-02
  -1.4731016e-02  -2.5921039e-02
  -1.4323145e-02  -2.5921181e-02
  -1.3915268e-02  -2.5921317e-02
  -1.3507384e-02  -2.5921449e-02
  -1.3099493e-02  -2.5921578e-02
  -1.2691597e-02  -2.5921701e-02
  -1.2283696e-02  -2.5921822e-02
  -1.1875789e-02  -2.5921939e-02
  -1.1467876e-02  -2.5922051e-02
  -1.1059958e-02  -2.5922159e-02
  -1.0652035e-02  -2.5922263e-02
  -1.0244108e-02  -2.5922365e-02
  -9.8361745e-03  -2.5922462e-02
  -9.4282376e-03  -2.5922554e-02
  -9.0202969e-03  -2.5922643e-02
  -8.6123515e-03  -2.5922729e-02
  -8.2044024e-03  -2.5922809e-02
  -7.7964491e-03  -2.5922887e-02
  -7.3884926e-03  -2.5922960e-02
  -6.9805323e-03  -2.5923029e-02
  -6.5725693e-03  -2.5923094e-02
  -6.1646034e-03  -2.5923155e-02
  -5.7566343e-03  -2.5923213e-02
  -5.3486628e-03  -2.5923267e-02
  -4.9406891e-03  -2.5923317e-02
  -4.5327125e-03  -2.5923362e-02
  -4.1247346e-03  -2.5923405e-02
  -3.7167543e-03  -2.5923442e-02
  -3.3087723e-03  -2.5923476e-02
  -2.9007890e-03  -2.5923505e-02
  -2.4928043e-03  -2.5923532e-02
  -2.0848187e-03  -2.5923554e-02
  -1.6768319e-03  -2.5923572e-02
  -1.2688444e-03  -2.5923586e-02
  -8.6085621e-04  -2.5923597e-02
  -4.5286771e-04  -2.5923602e-02
  -4.4879012e-05  -2.5923604e-02
   3.6310972e-04  -2.5923604e-02
   7.7109825e-04  -2.5923599e-02
   1.1790865e-03  -2.5923589e-02
   1.5870741e-03  -2.5923576e-02
   1.9950611e-03  -2.5923558e-02
   2.4030472e-03  -2.5923537e-02
   2.8110321e-03  -2.5923511e-02
   3.2190157e-03  -2.5923483e-02
   3.6269978e-03  -2.5923450e-02
   4.0349783e-03  -2.5923412e-02
   4.4429572e-03  -2.5923371e-02
   4.8509338e-03  -2.5923327e-02
   5.2589085e-03  -2.5923278e-02
   5.6668804e-03  -2.5923226e-02
   6.0748500e-03  -2.5923168e-02
   6.4828168e-03  -2.5923109e-02
   6.8907803e-03  -2.5923043e-02
   7.2987410e-03  -2.5922975e-02
   7.7066985e-03  -2.5922904e-02
   8.1146518e-03  -2.5922827e-02
   8.5226027e-03  -2.5922747e-02
   8.9305490e-03  -2.5922662e-02
   9.3384907e-03  -2.5922574e-02
   9.7464286e-03  -2.5922483e-02
   1.0154362e-02  -2.5922386e-02
   1.0562291e-02  -2.5922287e-02
   1.0970215e-02  -2.5922183e-02
   1.1378134e-02  -2.5922075e-02
   1.1786048e-02  -2.5921963e-02
   1.2193956e-02  -2.5921848e-02
   1.2601860e-02  -2.5921728e-02
   1.3009757e-02  -2.5921604e-02
   1.3417648e-02  -2.5921477e-02
   1.3825533e-02  -2.5921347e-02
   1.4233412e-02  -2.5921211e-02
   1.4641285e-02  -2.5921071e-02
   1.5049150e-02  -2.5920928e-02
   1.5457009e-02  -2.5920780e-02
   1.5864860e-02  -2.5920630e-02
   1.6272705e-02  -2.5920475e-02
   1.6680542e-02  -2.5920317e-02
   1.7088372e-02  -2.5920153e-02
   1.7496195e-02  -2.5919987e-02
   1.7904008e-02  -2.5919816e-02
   1.8311813e-02  -2.5919640e-02
   1.8719612e-02  -2.5919463e-02
   1.9127401e-02  -2.5919281e-02
   1.9535180e-02  -2.5919095e-02
   1.9942952e-02  -2.5918903e-02
   2.0350713e-02  -2.5918709e-02
   2.0758467e-02  -2.5918512e-02
   2.1166211e-02  -2.5918309e-02
   2.1573944e-02  -2.5918104e-02
   2.1981670e-02  -2.5917893e-02
   2.2389382e-02  -2.5917679e-02
   2.2797087e-02  -2.5917461e-02
   2.3204781e-02  -2.5917239e-02
   2.3612464e-02  -2.5917014e-02
   2.4020135e-02  -2.5916785e-02
   2.4427798e-02  -2.5916550e-02
   2.4835447e-02  -2.5916314e-02
  -2.6963452e-02  -2.5507402e-02
  -2.6555859e-02  -2.5507655e-02
  -2.6148254e-02  -2.5507905e-02
  -2.5740637e-02  -2.5508150e-02
  -2.5333008e-02  -2.5508393e-02
  -2.4925368e-02  -2.5508631e-02
  -2.4517715e-02  -2.5508866e-02
  -2.4110053e-02  -2.5509097e-02
  -2.3702379e-02  -2.5509324e-02
  -2.3294695e-02  -2.5509547e-02
  -2.2886999e-02  -2.5509765e-02
  -2.2479294e-02  -2.5509981e-02
